Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
MHR^C,Magnum Hunter Resources Corporation,25.23,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mhr^c
MHR^D,Magnum Hunter Resources Corporation,43.2,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mhr^d
MHE,Massachusetts Health and Education Tax-Exempt Trust,16.096,37965715.68,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/mhe
MHH,"Mastech Holdings, Inc",5.02,16017133.28,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/mhh
MDGN,"Medgenics, Inc.",7.8,95627649,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/mdgn
MDGN/WS,"Medgenics, Inc.",2.5,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdgn/ws
MEET,"MeetMe, Inc.",3,110983515,n/a,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/meet
IPB,"Merrill Lynch & Co., Inc.",27.5,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ipb
MEA,Metalico Inc,1.75,83244285.25,n/a,n/a,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/mea
MXC,Mexco Energy Corporation,5.85,11910301.65,n/a,1972,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mxc
CCA,MFS California Insured Municipal Trust,12.62,35158524.94,n/a,1984,n/a,n/a,http://www.nasdaq.com/symbol/cca
MGT,MGT Capital Investments Inc,4.785,14532939.795,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/mgt
MSL,MidSouth Bancorp,14.85,155614293.45,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/msl
MDW,Midway Gold Corporation,1.46,187246895.08,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mdw
MGH,Minco Gold Corporation,0.46,23174668.9,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mgh
MGN,"Mines Management, Inc.",1.09,31609729.68,n/a,1985,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mgn
MXA,Minnesota Municipal Income Portfolio Inc.,17.9999,74640959.3257,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/mxa
MDM,Mountain Province Diamonds Inc.,3.66,295418942.28,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mdm
MVF,"MuniVest Fund, Inc.",11.68,743095429.12,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/mvf
MZA,"MuniYield Arizona Fund, Inc.",16.05,73317186.45,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/mza
NHC,National HealthCare Corporation,45,630135270,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/nhc
NHC^A,National HealthCare Corporation,15.63,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nhc^a
NAVB,"Navidea Biopharmaceuticals, Inc.",2.44,262033142.08,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/navb
NBS,"Neostem, Inc.",0.655,104416551.21,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/nbs
NBW,Neuberger Berman California Intermediate Municipal Fund Inc.,16.9,93152800,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nbw
NHS,Neuberger Berman High Yield Strategies Fund,13.55,264354700.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nhs
NBH,Neuberger Berman Intermediate Municipal Fund Inc.,17.37,325201140,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nbh
NBO,Neuberger Berman New York Intermediate Municipal Fund Inc.,16.01,80978580,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nbo
NRO,"Neuberger Berman Real Estate Securities Income Fund, Inc.",4.48,249929550.08,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/nro
CUR,"Neuralstem, Inc.",1.04,70708886.56,n/a,1973,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cur
UWN,"Nevada Gold & Casinos, Inc.",0.78,12448935.72,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/uwn
NSU,Nevsun Resources Ltd,4.27,848823970.05,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/nsu
GBR,"New Concept Energy, Inc",1.24,2414199.4,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/gbr
NEWN,New Energy Systems Group.,0.507,7458847.617,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/newn
NEN,New England Realty Associates Limited Partnership,28.3,3663944.4,n/a,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/nen
NGD,NEW GOLD INC.,10.19,4713394873.42,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ngd
PAL,"North American Palladium, Ltd.",1.43,249599185.55,n/a,2000,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/pal
NAK,"Northern Dynasty Minerals, Ltd.",3.52,334399172.8,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/nak
NOG,"Northern Oil and Gas, Inc.",14.85,942610462.2,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nog
NBY,"NovaBay Pharmaceuticals, Inc.",1.5373,45874552.3897,n/a,2007,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nby
NCQ,NovaCopper Inc.,2.08,97060221.44,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ncq
NG,Novagold Resources Inc.,4.5,1259086864.5,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ng
NTN,"NTN Buzztime, Inc.",0.225,15993909,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/ntn
NLP,NTS Realty Holdings Limited Partnership,6.8499,76001517.3726,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nlp
NTS,"NTS, Inc.",0.95,39127266.2,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/nts
NEA,Nuveen AMT-Free Municipal Income Fund,15.68,348760675.2,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nea
NFZ,Nuveen Arizona Dividend Advantage Municipal Fund,15.78,24432363.36,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/nfz
NFZ^C,Nuveen Arizona Dividend Advantage Municipal Fund,10.05,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nfz^c
NKR,Nuveen Arizona Dividend Advantage Municipal Fund 2,16.04,39135979.96,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nkr
NXE,Nuveen Arizona Dividend Advantage Municipal Fund 3,15.28,46848938.4,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nxe
NKX,Nuveen California AMT-Free Municipal Income Fund,15.98,668101715.64,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nkx
NVX,Nuveen California Dividend Advantage Municipal Fund 2,17.19,253518738.84,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/nvx
NZH,Nuveen California Dividend Advantage Municipal Fund 3,14.52,350544744,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nzh
NCB,Nuveen California Municipal Value Fund 2,16.97,55795663,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ncb
NCU,Nuveen California Premium Income Municipal Fund,16.56,94900193.28,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/ncu
CFD,Nuveen Diversified Commodity Fund,20.46,188625650.4,n/a,1998,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/cfd
NXZ,Nuveen Dividend Advantage Municipal Fund 2,16.12,475192001.44,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/nxz
NZF,Nuveen Dividend Advantage Municipal Fund 3,16.16,652864452.48,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/nzf
NVG,Nuveen Dividend Advantage Municipal Income Fund,16.14,481018806,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nvg
NKG,Nuveen Georgia Dividend Advantage Municipal Fund 2,15.1404,159687751.9116,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nkg
NKG^E,Nuveen Georgia Dividend Advantage Municipal Fund 2,10.07,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nkg^e
CTF,Nuveen Long/Short Commodity Total Return Fund,25.01,470188000,n/a,1986,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ctf
NGX,Nuveen Massachusetts AMT-Free Municipal Income Fund,14.7799,40309472.5283,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/ngx
NMB,Nuveen Massachusetts Dividend Advantage Municipal Fund,15.4645,30398552.1855,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/nmb
NMB^C,Nuveen Massachusetts Dividend Advantage Municipal Fund,10.06,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nmb^c
NZW,Nuveen Michigan Dividend Advantage Municipal Fund,15.63,32089734.18,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nzw
NZW^C,Nuveen Michigan Dividend Advantage Municipal Fund,10.04,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nzw^c
NOM,Nuveen Missouri Premium Income Municipal Fund,17.5,40691822.5,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/nom
NMZ,Nuveen Municipal High Income Opportunity Fund,13.93,412222758.85,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/nmz
NXJ,Nuveen New Jersey Dividend Advantage Municipal Fund,16.4,107746556.8,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/nxj
NUJ,Nuveen New Jersey Dividend Advantage Municipal Fund 2,17.34,78471736.5,n/a,1991,n/a,n/a,http://www.nasdaq.com/symbol/nuj
NJV,Nuveen New Jersey Municipal Value Fund,17.348,27106059.172,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/njv
NRK,Nuveen New York AMT-Free Municipal Income Fund,15.97,55999763.2,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nrk
NXK,Nuveen New York Dividend Advantage Municipal Fund 2,15.76,102259012.16,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/nxk
NKO,Nuveen New York Dividend Advantage Municipal Income Fund,15.84,125724155.04,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nko
NYV,Nuveen New York Municipal Value Fund 2,16.2499,38167163.8737,n/a,2009,n/a,n/a,http://www.nasdaq.com/symbol/nyv
NXI,Nuveen Ohio Dividend Advantage Municipal Fund,17.99,76419379.19,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/nxi
NXI^D,Nuveen Ohio Dividend Advantage Municipal Fund,10.14,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nxi^d
NBJ,Nuveen Ohio Dividend Advantage Municipal Fund 2,17.45,54492511,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nbj
NBJ^A,Nuveen Ohio Dividend Advantage Municipal Fund 2,10.06,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nbj^a
NVJ,Nuveen Ohio Dividend Advantage Municipal Fund 3,17.7,38206777.5,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nvj
NVJ^A,Nuveen Ohio Dividend Advantage Municipal Fund 3,10.08,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nvj^a
NXM,Nuveen Pennsylvania Dividend Advantage Municipal Fund,15.7493,52318922.6112,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/nxm
NVY,Nuveen Pennsylvania Dividend Advantage Municipal Fund 2,16.23,60474862.68,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/nvy
NPN,Nuveen Pennsylvania Municipal Value Fund,16.3,19875437.6,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/npn
JRS,Nuveen Real Estate Fund,10.54,301606052.5,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/jrs
OBT,Orbital Corporation Limited,3.0915,9414093.591,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/obt
TIS,Orchids Paper Products Company,20.98,159090815.5,n/a,1988,Basic Industries,Paper,http://www.nasdaq.com/symbol/tis
ONP,"Orient Paper, Inc.",1.95,35996561.25,n/a,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/onp
OESX,"Orion Energy Systems, Inc.",1.48,29800722.04,n/a,2007,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/oesx
OFI,"Overhill Farms, Inc.",4.4,69622392.4,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ofi
PHF,"Pacholder High Yield Fund, Inc.",9.1,118091100.4,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/phf
PBM,Pacific Booker Minerals Inc,3.96,48654694.44,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/pbm
