Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
DISCB,"Discovery Communications, Inc.",57.34,13696047134.46,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/discb
DISCK,"Discovery Communications, Inc.",53.48,12774060006.12,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/disck
DSCO,"Discovery Laboratories, Inc.",1.92,83554744.32,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/dsco
DISH,DISH Network Corporation,35.09,15840700911.97,n/a,1995,Consumer Services,Television Services,http://www.nasdaq.com/symbol/dish
DITC,"Ditech Networks, Inc.",1.39,37383998.57,n/a,1999,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ditc
DLHC,DLH Holdings Corp.,0.95,8840416.9,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/dlhc
DNBF,DNB Financial Corp,15.4312,41968250.0712,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/dnbf
DLTR,"Dollar Tree, Inc.",41.47,9422246712.45,n/a,1995,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/dltr
DGICA,"Donegal Group, Inc.",13.35,342289647.9,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/dgica
DGICB,"Donegal Group, Inc.",19.2,492281740.8,n/a,1986,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/dgicb
DMLP,"Dorchester Minerals, L.P.",21.45,657987994.95,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/dmlp
DORM,"Dorman Products, Inc.",33.69,1226933066.04,n/a,1981,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/dorm
HILL,Dot Hill Systems Corporation,0.8,46685688.8,n/a,n/a,Technology,Electronic Components,http://www.nasdaq.com/symbol/hill
DBLE,Double Eagle Petroleum Company,4.21,47527742.5,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/dble
DBLEP,Double Eagle Petroleum Company,25.25,40652500,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/dblep
DOVR,"Dover Saddlery, Inc.",3.6,19205402.4,n/a,2005,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/dovr
DRWI,DragonWave Inc,1.81,68815919.45,n/a,2009,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/drwi
DWA,"Dreamworks Animation SKG, Inc.",18.77,1583435078.99,n/a,2004,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/dwa
DRYS,DryShips Inc.,1.7,703395814.8,n/a,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/drys
DSPG,"DSP Group, Inc.",5.8,126292790.2,n/a,1994,Technology,Semiconductors,http://www.nasdaq.com/symbol/dspg
DTSI,"DTS, Inc.",14.6,273440874.2,n/a,1985,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/dtsi
DNKN,"Dunkin&#39; Brands Group, Inc.",30.44,3213196782.8,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/dnkn
DRTX,"Durata Therapeutics, Inc.",7.94,145904479.26,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/drtx
DRRX,Durect Corporation,0.93,81662122.62,n/a,2000,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/drrx
DUSA,"DUSA Pharmaceuticals, Inc.",7.97,199470633.51,n/a,1992,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/dusa
DXPE,"DXP Enterprises, Inc.",47.53,674013043.76,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/dxpe
DYAX,Dyax Corp.,3.13,310482872.78,n/a,2000,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/dyax
BOOM,Dynamic Materials Corporation,13.56,183215451.84,n/a,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/boom
DRCO,Dynamics Research Corporation,5.33,55979172.47,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/drco
DYSL,Dynasil Corporation of America,1.35,19965355.2,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/dysl
DYNT,Dynatronics Corporation,0.4001,5076728.865,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/dynt
DVAX,Dynavax Technologies Corporation,2.92,521825316,n/a,2004,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/dvax
DVOX,DynaVox Inc.,0.35,3896243.75,n/a,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/dvox
ETFC,E*TRADE Financial Corporation,8.11,2319924727.33,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/etfc
EOPN,"E2open, Inc.",14.89,373075680.28,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/eopn
EBMT,"Eagle Bancorp Montana, Inc.",10.3,40156455.5,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ebmt
EGBN,"Eagle Bancorp, Inc.",19.81,453544423.01,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/egbn
EGLE,Eagle Bulk Shipping Inc.,2.4,37851590.4,n/a,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/egle
EROC,"Eagle Rock Energy Partners, L.P.",9.08,1338695045,n/a,2006,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/eroc
ELNK,"EarthLink, Inc.",6.32,658460645.52,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/elnk
EWBC,"East West Bancorp, Inc.",21.13,2964900872.38,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ewbc
EML,Eastern Company (The),14.04,87319449.36,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/eml
EIHI,"Eastern Insurance Holdings, Inc.",16.96,134163928.64,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/eihi
EVBS,"Eastern Virginia Bankshares, Inc.",5.2,31561665.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/evbs
EBAY,eBay Inc.,48.63,62926510293.78,n/a,1995,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ebay
EBIX,Ebix Inc,16.55,616990768.95,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ebix
ELON,Echelon Corporation,2.32,99816350.48,n/a,1998,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/elon
ECHO,"Echo Global Logistics, Inc.",17.8,412301079.6,n/a,2009,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/echo
ECTE,"Echo Therapeutics, Inc.",1.37,55072405.32,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/ecte
SATS,EchoStar Corporation,31.63,2763792930.61,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/sats
EEI,"Ecology and Environment, Inc.",11.302,47964749.934,n/a,1987,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/eei
ECTY,"Ecotality, Inc.",0.3649,8668676.0594,n/a,n/a,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/ecty
EDAC,Edac Technologies Corporation,13.55,71137852.3,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/edac
EDAP,EDAP TMS S.A.,1.7,22686506.8,n/a,1997,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/edap
EDGW,"Edgewater Technology, Inc.",3.75,40982808.75,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/edgw
EDMC,Education Management Corporation,3.04,378482000.32,n/a,1984,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/edmc
EDUC,Educational Development Corporation,3.93,15497322.27,n/a,n/a,Consumer Durables,Consumer Specialties,http://www.nasdaq.com/symbol/educ
EVAC,Edwards Group Limited,7.0001,789949615.8333,n/a,n/a,Capital Goods,Fluid Controls,http://www.nasdaq.com/symbol/evac
EFUT,eFuture Information Technology Inc.,4.23,16654444.83,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/efut
EGAN,eGain Communications Corporation,4.31,106129754.63,n/a,1999,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/egan
EHTH,"eHealth, Inc.",25.2,510344049.6,n/a,2006,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/ehth
BAGL,"Einstein Noah Restaurant Group, Inc.",15.46,262271479.2,n/a,1995,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bagl
EMITF,Elbit Imaging Ltd.,2.259,56217096.747,n/a,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/emitf
ESLT,Elbit Systems Ltd.,35.86,1501552475.94,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/eslt
ESYS,Elecsys Corporation,3.04,11814692.48,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/esys
ELRC,Electro Rent Corporation,14.97,359214521.22,n/a,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/elrc
ESIO,"Electro Scientific Industries, Inc.",10.18,299244337.24,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/esio
EA,Electronic Arts Inc.,13.97,4262741021.11,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ea
EFII,"Electronics for Imaging, Inc.",17.93,834878140.14,n/a,1992,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/efii
ELSE,"Electro-Sensors, Inc.",3.77,12787508.24,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/else
RDEN,"Elizabeth Arden, Inc.",46.13,1368518228.28,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/rden
ESBK,Elmira Savings Bank NY (The),20.24,43855849.84,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/esbk
LONG,"eLong, Inc.",15.76,540093734.32,n/a,1987,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/long
ELOQ,"Eloqua, Inc.",17.5,603061130,n/a,2000,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/eloq
ELTK,Eltek Ltd.,1.2201,8064991.5507,n/a,1997,Technology,Electrical Products,http://www.nasdaq.com/symbol/eltk
EMCI,"EMC Insurance Group, Inc.",20.55,264915598.5,n/a,1982,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/emci
EMCF,Emclaire Financial Corp,19.98,35003121.84,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/emcf
EMKR,EMCORE Corporation,4.44,114882948.72,n/a,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/emkr
EMMS,Emmis Communications Corporation,1.82,70930002.78,n/a,1994,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/emms
EMMSP,Emmis Communications Corporation,9.25,26106460,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/emmsp
NYNY,"Empire Resorts, Inc.",1.61,48337492.07,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/nyny
ECPG,Encore Capital Group Inc,25.51,637802601.62,n/a,n/a,Finance,Finance Companies,http://www.nasdaq.com/symbol/ecpg
WIRE,Encore Wire Corporation,30.6,632217481.2,n/a,1992,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/wire
ENDP,Endo Health Solutions Inc.,27.36,3121651265.76,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/endp
ECYT,"Endocyte, Inc.",8.53,306313016.52,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ecyt
ELGX,"Endologix, Inc.",13.93,863054462.9,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/elgx
ERII,"Energy Recovery, Inc.",2.91,148123443.57,n/a,2008,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/erii
EXXI,Energy XXI (Bermuda) Limited,33.81,2682036775.11,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/exxi
ENOC,"EnerNOC, Inc.",12.16,351623752.32,n/a,2007,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/enoc
ENG,ENGlobal Corporation,0.5,13482169.5,n/a,1991,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/eng
ENPH,"Enphase Energy, Inc.",2.73,111465015.48,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/enph
ESGR,Enstar Group Limited,101.86,1689291771.42,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/esgr
ENTG,"Entegris, Inc.",8.43,1159196520.12,n/a,2000,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/entg
ETRM,EnteroMedics Inc.,3.1,129274941.4,n/a,2007,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/etrm
EBTC,Enterprise Bancorp Inc,16.16,155690756.64,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ebtc
EFSC,Enterprise Financial Services Corporation,13,233530544,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/efsc
ENMD,"EntreMed, Inc.",1.39,31279716.27,n/a,1996,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/enmd
ENTR,"Entropic Communications, Inc.",4.68,414399337.56,n/a,1994,Technology,Semiconductors,http://www.nasdaq.com/symbol/entr
ENVI,"Envivio, Inc.",1.59,42799750.38,n/a,1987,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/envi
ENZN,"Enzon Pharmaceuticals, Inc.",6.25,277610525,n/a,1984,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/enzn
EONC,eOn Communications Corporation,0.92,2647165.68,n/a,2000,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/eonc
EPIQ,"EPIQ Systems, Inc.",11.05,396673629.3,n/a,1997,Technology,EDP Services,http://www.nasdaq.com/symbol/epiq
PLUS,ePlus inc.,37.76,305112958.72,n/a,1996,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/plus
EPHC,Epoch Holding Corporation,21.91,518719228.09,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/ephc
EPOC,"Epocrates, Inc.",9.98,248225943.22,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/epoc
EQIX,"Equinix, Inc.",185.04,8997615704.88,n/a,2000,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/eqix
EAC           ,Erickson Air-Crane Incorporated,7.48,72457593.12,n/a,2001,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/eac           
ERIC,Ericsson,8.75,26626250000,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/eric
ERIE,Erie Indemnity Company,67.74,3601717171.5,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/erie
ESBF,ESB Financial Corporation,12.68,186037878.76,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/esbf
ESCA,"Escalade, Incorporated",5.25,70462911.75,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/esca
ESMC,Escalon Medical Corp.,0.95,7150108.5,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/esmc
ESSA,"ESSA Bancorp, Inc.",9.96,120294021.48,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/essa
ESSX,Essex Rental Corporation,3.33,81770873.94,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/essx
CLWT,Euro Tech Holdings Company Limited,3.68,7614740.64,n/a,1997,Consumer Durables,Diversified Electronic Products,http://www.nasdaq.com/symbol/clwt
EEFT,"Euronet Worldwide, Inc.",21.45,1090703134.95,n/a,1997,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/eeft
ESEA,Euroseas Ltd.,1.03,46567026.15,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/esea
EVEP,"EV Energy Partners, L.P.",60.96,2579870298.72,n/a,2006,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/evep
EVOL,"Evolving Systems, Inc.",6.45,73249844.25,n/a,1998,Technology,EDP Services,http://www.nasdaq.com/symbol/evol
EXA,Exa Corporation,11.25,149196465,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/exa
EXAS,EXACT Sciences Corporation,9.27,591126393.6,n/a,2001,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/exas
EXAC,"Exactech, Inc.",16.5,219583518,n/a,1996,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/exac
EXAR,Exar Corporation,7.92,363752460.72,n/a,1985,Technology,Semiconductors,http://www.nasdaq.com/symbol/exar
EDS,Exceed Company Ltd.,1.34,39444320.4,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/eds
EXEL,"Exelixis, Inc.",5.24,962047913.2,n/a,2000,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/exel
EXFO,EXFO Inc,4.63,133448244.45,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/exfo
XIDE,Exide Technologies,2.56,202997775.36,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/xide
EXLS,"ExlService Holdings, Inc.",26.68,857665871.96,n/a,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/exls
EXPE,"Expedia, Inc.",60.02,8094786483.04,n/a,1999,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/expe
EXPD,"Expeditors International of Washington, Inc.",36.8,7690528768,n/a,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/expd
EXPO,"Exponent, Inc.",50.9,673091725.4,n/a,1985,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/expo
ESRX,Express Scripts Holding Company,51.49,42036436000,n/a,1992,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/esrx
EXLP,"Exterran Partners, L.P.",21.84,923052355.68,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/exlp
EXTR,"Extreme Networks, Inc.",3.54,336488876.7,n/a,1999,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/extr
EZCH,EZchip Semiconductor Limited,36.95,1037453242.05,n/a,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ezch
EZPW,"EZCORP, Inc.",18.07,925073212.83,n/a,1991,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/ezpw
FFIV,"F5 Networks, Inc.",90.05,7116430157.1,n/a,1999,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ffiv
FB,"Facebook, Inc.",24.32,52687512130.56,n/a,1994,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/fb
FRP,"FairPoint Communications, Inc.",7.6,199809304.8,n/a,1986,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/frp
FALC,"FalconStor Software, Inc.",2.34,111261561.84,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/falc
DAVE,"Famous Dave&#39;s of America, Inc.",8.55,64182772.35,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/dave
FARM,Farmer Brothers Company,10.39,169504060.06,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/farm
FFKT,Farmers Capital Bank Corporation,12.18,90932883.72,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffkt
FMNB,Farmers National Banc Corp.,6,112813614,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmnb
FARO,"FARO Technologies, Inc.",35.4,600792693,n/a,1997,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/faro
FAST,Fastenal Company,40.77,12081041090.64,n/a,1987,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/fast
FBSS,"Fauquier Bankshares, Inc.",12.9,47667564,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbss
FBRC,FBR & Co,3.27,160073644.95,n/a,1970,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/fbrc
FDML,Federal-Mogul Corporation,7.44,735849480,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/fdml
FNHC,Federated National Holding Company,5.7,45344560.2,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/fnhc
FFCO,FedFirst Financial Corporation,16,45689600,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ffco
FEIC,FEI Company,52.31,1993415042.44,n/a,1995,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/feic
FHCO,Female Health Company (The),7.16,204177015.88,n/a,n/a,Basic Industries,Specialty Chemicals,http://www.nasdaq.com/symbol/fhco
FSBI,"Fidelity Bancorp, Inc.",21.38,65607758.38,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fsbi
ONEQ,Fidelity Nasdaq Composite Index Tracking Stock,115.261,172891500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/oneq
LION,Fidelity Southern Corporation,8.84,127232537.64,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lion
FDUS,Fidus Investment Corporation,16.59,197920093.56,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdus
FRGI,"Fiesta Restaurant Group, Inc.",14.98,352286128.04,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/frgi
FSC,Fifth Street Finance Corp.,10.58,952760507.24,n/a,2008,n/a,n/a,http://www.nasdaq.com/symbol/fsc
FITB,Fifth Third Bancorp,14.58,13085073496.44,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fitb
FITBP,Fifth Third Bancorp,138.09,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fitbp
FNGN,"Financial Engines, Inc.",26.57,1257544761.86,n/a,2010,Finance,Investment Managers,http://www.nasdaq.com/symbol/fngn
FISI,"Financial Institutions, Inc.",18.33,252732005.37,n/a,1999,Finance,Major Banks,http://www.nasdaq.com/symbol/fisi
FNSR,Finisar Corporation,12.21,1133652871.23,n/a,1999,Technology,Semiconductors,http://www.nasdaq.com/symbol/fnsr
FABK,First Advantage Bancorp,12.9,55756444.5,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fabk
FBNC,First Bancorp,10.53,179146974.24,n/a,1987,Finance,Major Banks,http://www.nasdaq.com/symbol/fbnc
FNLC,"First Bancorp, Inc (ME)",14.99,147702406.04,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fnlc
BUSE,First Busey Corporation,4.33,375170360.25,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/buse
FBIZ,"First Business Financial Services, Inc.",23.2,61621566.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbiz
FCAL,"First California Financial Group, Inc.",7.83,228794721.93,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcal
FCVA,"First Capital Bancorp, Inc. (VA)",3.12,37135899.84,n/a,2007,Finance,Major Banks,http://www.nasdaq.com/symbol/fcva
FCAP,"First Capital, Inc.",20.0101,55728148.5101,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fcap
FCFS,"First Cash Financial Services, Inc.",47.21,1352132451.26,n/a,1991,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/fcfs
FCZA,First Citizens Banc Corp.,5.55,42778939.35,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcza
FCNCA,"First Citizens BancShares, Inc.",166.06,1701942131.54,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcnca
FCLF,First Clover Leaf Financial Corp.,6,45089556,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fclf
FCBC,"First Community Bancshares, Inc.",15.14,304108156.56,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcbc
FCCO,First Community Corporation,8.48,44301911.36,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcco
FBNK,"First Connecticut Bancorp, Inc.",13.55,243718375.8,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/fbnk
FDEF,First Defiance Financial Corp.,16.87,164132734.29,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fdef
FFBH,"First Federal Bancshares of Arkansas, Inc.",8.85,170828036.55,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ffbh
FFNM,"First Federal of Northern Michigan Bancorp, Inc.",4.36,12574453.64,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffnm
FFBC,First Financial Bancorp.,14.58,853044336.36,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffbc
FFBCW,First Financial Bancorp.,4.7385,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffbcw
FFIN,"First Financial Bankshares, Inc.",37.02,1165705380.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffin
THFF,First Financial Corporation Indiana,28.7,379916910.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/thff
FFCH,"First Financial Holdings, Inc.",12.64,208898145.28,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ffch
FFNW,"First Financial Northwest, Inc.",7.5,141038760,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ffnw
FFKY,First Financial Service Corporation,2.51,11980481,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffky
FIBK,"First Interstate BancSystem, Inc.",14.6,631484791.8,n/a,2010,Finance,Major Banks,http://www.nasdaq.com/symbol/fibk
FMFC,First M & F Corporation,7.26,66901567.92,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmfc
FRME,First Merchants Corporation,13.46,385931325.06,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/frme
FMBI,"First Midwest Bancorp, Inc.",12.15,909346702.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmbi
FNFG,First Niagara Financial Group Inc.,7.23,2549475865.23,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fnfg
BANC,"First PacTrust Bancorp, Inc.",11.66,137412388.74,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banc
BANCL,"First PacTrust Bancorp, Inc.",25.5201,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bancl
FSFG,"First Savings Financial Group, Inc.",19.56,46153404.36,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fsfg
